,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,end_of_season_NASS_yield(bu/acre),y_test_pred_uncertainty,prediction_error(bu/acre)
250,19113,11.96021,-1.0,177.71486,-14.858841,0.65837765,192.5737
251,19115,12.593808,-1.0,187.1294,-14.858841,0.68264055,201.98824
252,19117,11.195055,-1.0,166.34555,-14.858841,0.6994094,181.20439
253,19119,11.767394,-1.0,174.84984,-14.858841,0.5323985,189.70868
254,19121,11.468711,-1.0,170.41176,-14.858841,0.7189989,185.2706
255,19123,12.817899,-1.0,190.45912,-14.858841,0.67750376,205.31796
256,19125,11.947466,-1.0,177.5255,-14.858841,0.6948485,192.38434
257,19127,12.569568,-1.0,186.76921,-14.858841,0.6684338,201.62805
258,19129,11.703417,-1.0,173.89922,-14.858841,0.56747323,188.75806
259,19131,11.275489,-1.0,167.5407,-14.858841,0.6448197,182.39954
260,19133,11.615308,-1.0,172.59001,-14.858841,0.64433974,187.44885
261,19135,11.475828,-1.0,170.5175,-14.858841,0.79212475,185.37634
262,19137,11.712731,-1.0,174.03761,-14.858841,0.606552,188.89645
263,19139,12.319428,-1.0,183.05243,-14.858841,0.68594545,197.91127
264,19141,11.928388,-1.0,177.24202,-14.858841,0.5388452,192.10086
265,19143,11.502137,-1.0,170.90843,-14.858841,0.54581666,185.76727
266,19145,11.779939,-1.0,175.03624,-14.858841,0.58509105,189.89508
267,19147,11.271921,-1.0,167.48769,-14.858841,0.6685198,182.34653
268,19149,11.6968565,-1.0,173.80173,-14.858841,0.57872766,188.66057
269,19151,11.821483,-1.0,175.65353,-14.858841,0.6292118,190.51237
270,19153,12.089531,-1.0,179.63641,-14.858841,0.74064505,194.49525
271,19155,11.55947,-1.0,171.76033,-14.858841,0.6003414,186.61917
272,19157,12.454146,-1.0,185.05418,-14.858841,0.66367626,199.91302
273,19159,10.585491,-1.0,157.28813,-14.858841,0.6829777,172.14697
274,19161,11.97405,-1.0,177.9205,-14.858841,0.6020759,192.77934
275,19163,12.496774,-1.0,185.68758,-14.858841,0.61865693,200.54642
276,19165,12.290444,-1.0,182.62177,-14.858841,0.57611984,197.4806
277,19167,12.114385,-1.0,180.00572,-14.858841,0.58185506,194.86456
278,19169,12.224313,-1.0,181.63911,-14.858841,0.720097,196.49796
279,19171,12.155696,-1.0,180.61955,-14.858841,0.62893903,195.4784
280,19173,11.179588,-1.0,166.11572,-14.858841,0.6080475,180.97456
281,19175,10.908292,-1.0,162.08458,-14.858841,0.64918536,176.94342
282,19177,11.576064,-1.0,172.0069,-14.858841,0.73221886,186.86574
283,19179,12.228074,-1.0,181.695,-14.858841,0.6832253,196.55385
284,19181,11.2532625,-1.0,167.21043,-14.858841,0.7164013,182.06927
285,19183,12.523425,-1.0,186.08359,-14.858841,0.66767067,200.94243
286,19185,11.443337,-1.0,170.03473,-14.858841,0.67444134,184.89357
287,19187,11.883911,-1.0,176.58115,-14.858841,0.6320082,191.43999
288,19189,10.917693,-1.0,162.22427,-14.858841,0.6509036,177.08311
289,19191,11.442489,-1.0,170.02213,-14.858841,0.6884825,184.88097
290,19193,11.518885,-1.0,171.15727,-14.858841,0.6090077,186.01611
291,19195,10.489186,-1.0,155.85715,-14.858841,0.7137936,170.71599
292,19197,11.047267,-1.0,164.14958,-14.858841,0.63523847,179.00842
293,20001,5.8968806,-1.0,87.62081,-14.858841,1.0495119,102.47965
